sha256	size	selection	origin (escaped)
677f6f9d9eb9f602311e4e00f004733d944efb97e9b46a3481786fdcbbc60d9b	2953	member-rule	bbstros/bbs/italtec_bbs.zip::ITALTEC.COM
a75cb7bd99ba27595d0ebfcf60dbafefddbf1c7dad23dfba9f693d9925376e29	4231	member	bbstros/bbs/itmsfat_bbs.zip::PRG-0696.SIT
0f82241c4ff17a479013ddde5a1e1052dcf4d900b95008eafb695eb9cf5a4c96	10880	member-rule	bbstros/bbs/itmsfat_bbs.zip::TR-FAT!.EXE
bf95f20f71ec77ff27b3e23a57e8ee7457f9c2c3cfee8f4fc934487ca6dfb7f8	5797	member-rule	bbstros/bbs/ius_duisburg_bbs.zip::IUS.EXE
47c47944a3455d2a432d936d0dc1a34b8675a011669273bef80c79a31dcd1374	2320	member-rule	bbstros/bbs/ius_duisburg_bbs2.zip::IUS.COM
4661c2398fa4af688a0415f97a98dce6a8582a6acfdf302345dc6ea4f78f6b1f	1266	member-rule	bbstros/bbs/jade_bbs.zip::BBSINFO.COM
e7dbe25b952bf837f4711cd0e00446b47692ddf91fdab5ca0d8e31bbd8e97357	5686	member-rule	bbstros/bbs/jagged_edge_bbs1a.zip::JE.COM
e7dbe25b952bf837f4711cd0e00446b47692ddf91fdab5ca0d8e31bbd8e97357	5686	member-rule	bbstros/bbs/jagged_edge_bbs1a.zip::\u{2321}\u{c6}GG\u{3b5}D.COM
2cb0b4b46eb124761a2d06b1cccfe306aabf8ba025f2b560e7f31155536de8ad	5689	member-rule	bbstros/bbs/jagged_edge_bbs1b.zip::D.COM
2cb0b4b46eb124761a2d06b1cccfe306aabf8ba025f2b560e7f31155536de8ad	5689	member-rule	bbstros/bbs/jagged_edge_bbs1b.zip::\u{2321}\u{3b5}\u{2229}D!.COM
6b4d99887daf093980ed06abbf2b5ad62705f6d2f4caec80a5f5a508d2ca29f9	5686	member-rule	bbstros/bbs/jagged_edge_bbs1c.zip::\u{2321}\u{3b5}\u{2229}D!.COM
e3af255a555a6532390c77a0a3a6c0df3fb0e2b0c47689ffc600b8e65372bc40	1484	member-rule	bbstros/bbs/jash_ammersee_bbs.zip::F1LES.COM
e5bb51ff58cced1fbc560d57af0ecc3321d4bfbe088c4908a78cb887c9684ab4	746	member-rule	bbstros/bbs/jash_ammersee_bbs2a.zip::JASH.COM
1c85a55a755eba0028892c730eb02594bfe198f7de536d7fd2b4253ebfb2067d	671	member-rule	bbstros/bbs/jash_ammersee_bbs2b.zip::JASH.COM
8f21b64b10f7208ca412c9eab193008640044b6b2386bbea25c482c15ebfd103	472	member-rule	bbstros/bbs/jazz-man_bbs.zip::HELPME.COM
b6d3b1d4a2f70fca3e8e7ce2286e679f41b40cd0b34bf65813c70e3913a3763c	60	member	bbstros/bbs/jazz-man_bbs.zip::mo.\u{df}\u{df}S
03fb46723716c7c53ce4092163e3ea3ced43b3b3c61a72a1fb0a8a0b62794d81	39233	member-rule	bbstros/bbs/jeannys_secret_world_bbs.zip::CALL-JSW.EXE
d2808e121371762bc534e348c6fb3a1724cc43406dfb62abd6ef3c4a70edab3b	11145	member-rule	bbstros/bbs/jeannys_secret_world_bbs2.zip::COOL_BBS.EXE
902f8bd3566b3b3308c742998cf83e341e333b7123b60430aa52cae9d8c56d27	8540	member-rule	bbstros/bbs/jedi_academy_bbs.zip::JDI.EXE
902f8bd3566b3b3308c742998cf83e341e333b7123b60430aa52cae9d8c56d27	8540	member-rule	bbstros/bbs/jedi_academy_bbs.zip::J\u{3b5}DI.EXE
eb506eb9bb107af63940109a62c20e7c31d04a0b0a01b63d84e521df6e953f4c	3853	member-rule	bbstros/bbs/jedi_academy_bbs.zip::STARWARS.AD
8adeb958ffdf2f6c58441279c8b6dc1cacc50a6258eff1939607ddd5c50fde2e	1105	member-rule	bbstros/bbs/jelly_baby_bbs.zip::JELLYPIE.COM
829edd2928e268218b7e196fd20addb0782603c3fdf444923eda3342b0b1eb84	1500	member-rule	bbstros/bbs/jesus_grave_bbs.zip::WHYIDIE.EXE
9e648b1d59ef463d45020a92c4ced96597571dc4f71854ac5eb9684d5aa559e2	4552	member-rule	bbstros/bbs/jet_bbs.zip::JETBBS.EXE
b3107c77f040d14329272ca30fb1e2686e32a3d35152f73fc5e9f1f3e57aa78c	20564	member-rule	bbstros/bbs/jetcity_bbs.zip::JET-VGA.EXE
7b647e8fd8826a75190c593307ab68ef6052abe6505230302f7aba70f2766b3a	1161	member-rule	bbstros/bbs/jihad_crew_bbs.zip::JIHAD.COM
255713eb2723a09fa6c5385b4fd75c45d376b0e1288d523ac5c92c1bad7ddbab	822	member-rule	bbstros/bbs/jill_bbs1.zip::JILLBBS.COM
ba95a70e850f14ae73500a179a42a8edb431fb09b96089d60662e27880c005eb	11360	member-rule	bbstros/bbs/jill_bbs2.zip::JILLEKE!.EXE
cf278e17fd609bfee322e47a8d386ac8d623cf8516b48b4d20368d8982004538	8384	member-rule	bbstros/bbs/jilted_generation_bbs.zip::jilted.exe
d1a2f9713396d40a6309d7988f5ef4c7f2c81aa9981ba29c7860ed7e995801f8	1699	member-rule	bbstros/bbs/jims_place_bbs.zip::JP_ADD.EXE
6c486bd37bd24e1eb2f24835c67a62377881b43bbb166d161d0f0f0e5884ead4	8975	member	bbstros/bbs/jims_place_bbs.zip::JP_ADD.NTA
9bf26c731bd155d1e550bf1cbad06d3743541388cb430688bbf8e2a268194beb	1665	member-rule	bbstros/bbs/joes_bar_and_grille_bbs.zip::GRILLE.COM
08340929b2387ea2dc2da697843125dc57d7ac4a916d009d72f96c6bf31df426	50495	member-rule	bbstros/bbs/joes_burp_and_slurp_bbs.zip::CS-JOES.EXE
e439a5cdea83d8be9ff5876d384a41173fa0d0a0fcaa9e1fe74231796e3960de	4593	member-rule	bbstros/bbs/joes_burp_and_slurp_bbs.zip::PC-JOE1.ANS
3e4056e4dad0a92989a5ca6e3a6a9b848914787460ac51f4773af2ae72a38892	46364	member-rule	bbstros/bbs/judgement_day_bbs.zip::RS-JUDGE.EXE
1447ec4a9a610874cd87d16e8e19ea965796c4967aa32d312cddbf8f91589ea3	1914	member-rule	bbstros/bbs/junk_drawer_bbs.zip::MOREINFO.COM
a314eae63edc341cfedaa37ea35ec04d73d4f811dd23e68c9258d2b2aa0caa06	10741	member-rule	bbstros/bbs/junkyard_bbs.zip::TSAN.EXE
c9e1eaf5144dfe0d787987b15493600ad9597a7393360b29be6242cb790dad5e	18011	member-rule	bbstros/bbs/junkyard_bbs2.zip::JUNKYARD.EXE
7b024773d93a5234f03c949a82cd2fccf325aab10f77ae9dbedadc91f897dd8a	2487	member-rule	bbstros/bbs/junkyard_bbs3.zip::JUNKYARD.COM
c0a334a26d4f82026f46370c3e58ed109e40dc7c39c7af2189cbb027eda82b2e	13285	member-rule	bbstros/bbs/jurassic_park_bbs1.zip::JURASSIC.EXE
517fa73b97f19758d6de28006539bb0e5f2e8427633678158ace6635e98a09c1	1218	member	bbstros/bbs/jurassic_park_bbs1.zip::DISTRO.STE
834219a04c32d200d8499e2277be7fbac94923f795a8621ace27b01a1a6f0fcd	531	member	bbstros/bbs/jurassic_park_bbs1.zip::FILE_ID.DIZ
ec8c377f61eda0fdd9b3b2cd38c22ab241fddfae1c995bb88058aad7955fe591	2485	member	bbstros/bbs/jurassic_park_bbs1.zip::RESET.NFO
d0d78ef6d4858017a0fcbcffacf2ceee980a706a75d2e889b137f4d301e5e6f5	2441	member	bbstros/bbs/jurassic_park_bbs1.zip::BL\u{c6}STER
416d5067f893e5bd168f12ad927243a815fdb6252fafe5d9984a6c2c6f902ab8	47584	member	bbstros/bbs/jurassic_park_bbs2.zip::EXE-JUPA.MOD
d7776af706ae144b6e2704e0c9ecccfd3dd0b2997616bf2dda056e738833b07f	39973	member-rule	bbstros/bbs/jurassic_park_bbs2.zip::EXE-JUPA.EXE
247ae299264fcddcfe5ce710ee84a4c1bb2e5e6009eea88c57156c1ccc95aa37	392	member	bbstros/bbs/jurassic_park_bbs2.zip::FILE_ID.DIZ
3101d9a8340cc33c771a19f5ebc84e698db7f9104097bd2b039b789f5cc655e1	2326	member-rule	bbstros/bbs/jurassic_park_bbs3.zip::JURASSIC.EXE
8d75fd230f071d9a2ee7d350b0c1b56d2b8c5e6c3b19cb37dbf89d68aa8c52ec	1594	member-rule	bbstros/bbs/just_4_chaos_bbs.zip::FUCKED.EXE
5de8b5bdb9260977a324a1354bb10b3c0e20b825522709d85fc952d626dd0139	3368	member-rule	bbstros/bbs/just_4_chaos_bbs2.zip::SUCKLINE.EXE
7c9c2b8b0ceaa0d5c8bd6a5ff3e44010cf52e2976968f51c23ac6437dffa93a5	1635	member-rule	bbstros/bbs/just_4_chaos_bbs3.zip::IHASHI.COM
7c9c2b8b0ceaa0d5c8bd6a5ff3e44010cf52e2976968f51c23ac6437dffa93a5	1635	member-rule	bbstros/bbs/just_4_chaos_bbs3.zip::\u{a1}HASH\u{a1}.COM
3e4d8b379fac277224001ad816dbc2020be5832476cbe3964347bb86d053e44f	993	member-rule	bbstros/bbs/just_4_chaos_bbs4.zip::RAT.EXE
a6b33a8862be2ee38e71d2caf9852fb834d3504e83f6e6b94153e5ae374cefe3	3660	member-rule	bbstros/bbs/just_4_fun_bbs.zip::FUNNEZZ.COM
5577b9e95f5d63ac8ea9c20569aeb9f34c7c641bac380a9d4b88307bbb030874	14004	member-rule	bbstros/bbs/just_it_bbs.zip::JUSTIT.EXE
cc2fe1c5ffbfba7453b44e5b1c3cb730dd010260939cd78f83424ccf86fa9813	7598	member-rule	bbstros/bbs/juvenocracy_bbs.zip::JUVE-BAD.EXE
602c01fc85ad6307b0710fc3d739435475a5277b5625ce3785f038f7439fb20c	9391	member	bbstros/bbs/juvenocracy_bbs.zip::S8-JUVE.BAD
12523ac6af18196374747743a9e371529f50c3be50a3dca54449fccce5110737	1008	member	bbstros/bbs/kame_house_bbs1.zip::FILE_ID.DIZ
5f7198c68cf19d706d0340e5a37c42f2e2aaa5b5232daea1e06bd178d231970b	72616	member	bbstros/bbs/kame_house_bbs1.zip::FILE_ID.GIF
aa4b4c64e239a0cbf945ed089314bee4431fec65d012d103ccfdc75f80aaaf4c	32334	member-rule	bbstros/bbs/kame_house_bbs1.zip::KH-INTRO.EXE
31a0c6203b7ea11282e27518bd41bb29786aedac28a17eb773cee4f9e0d25dbd	4444	member-rule	bbstros/bbs/kame_house_bbs2.zip::kh.com
2cf314b86108ca48cd8a025ab89a1c3f4cff5da830ad247790b7a9c6cb492102	3675	member-rule	bbstros/bbs/kaol_bbs.zip::PURKKI.EXE
dd9a3c85c43182f017878fc7c5b90ccc67978dd987b39ad40be44320c4ee901c	469	comment	bbstros/bbs/kaoz_bbs1a.zip::ZIP-COMMENT
96677b8eafa3132b2ba531ff3f752ffdd60e208d4d3852bbd4077c2d96c7609b	7236	member-rule	bbstros/bbs/kaoz_bbs1a.zip::SHV-KAOZ.COM
f505808496f77362c3a948f955f73c095ddeacc0d9ddd070fd6f00cfc90b6b6f	1024	member	bbstros/bbs/kaoz_bbs1a.zip::SHV-KAOZ.TXT
f29eafccf3b4a32c456d003089c1b43e8fc94216cfed97f69970eb8b04bf52fa	1989	member	bbstros/bbs/kaoz_bbs1a.zip::scene.org
8f88d9b1b9b5e96efef6edfe57263131a89dd2bb78f92542279bc3d58ce182a0	7418	member-rule	bbstros/bbs/kaoz_bbs1b.zip::PROGRESS.COM
608ea71c03d3c7c9035fdbbfedb9e99254480cbb1edcd9ac054618cb4a5245af	29024	member-rule	bbstros/bbs/kaoz_landz_bbs.zip::KAOZ.EXE
0c195580780ddc67476c60305d1c23df5b2948144619a09fd1beead6d2b1cf4f	1952	member-rule	bbstros/bbs/kaoz_landz_bbs2a.zip::KAOZ.EXE
4e35c643fe6c8f263b16eb8f8f65953b9cc6988d0943127d1a2159e68415699b	4360	member-rule	bbstros/bbs/kaoz_landz_bbs2b.zip::KAOZ.EXE
55c98d976639fdf2f2a6b28fb1676606b38faef2adb04a0da338aaaf363a0a5a	1397	member-rule	bbstros/bbs/kasle_of_darkness_bbs.zip::KOD.COM
f92c9638588c690f150af725fedb218cf4e3bd7da20d557dac06426c95c2f0fa	1675	member-rule	bbstros/bbs/katikula_bbs.zip::KATIKULA.COM
cfb7567431088934eac33f6b032e42d0cc9ca8e78ccff19f4b9691d16829e1f9	962	member-rule	bbstros/bbs/keep-box_neumuenster_bbs.zip::LOGO.COM
4119163368fc88488bfcb6f07a6d839d0dbb2109ed64e5be8cc001d47ac8b410	1826	member-rule	bbstros/bbs/kellars_keep_bbs.zip::thekeep.com
1c363f6eae19a8d048367bcfb0fa80ed35c975a5282d35bfe23aca8c698870a2	14107	member-rule	bbstros/bbs/kesco_bbs.zip::FG-KESCO.EXE
c47304500c96151c917268c41a0f391715868875570ddb360266ce68f6e5e8d2	5656	member-rule	bbstros/bbs/kgb_bbs1.zip::-!KGB!-.EXE
759be662a03a83a26e73bf037a3cb5332fc0316fcb8fef0d0c924a29957d30b7	1123	member-rule	bbstros/bbs/kgb_bbs2.zip::KGB.COM
e834672301736031b82ac8fa98fe8de7f307d6ba1e105d77baa59aacf02b74f1	4176	member-rule	bbstros/bbs/kickstart_bbs.zip::TEST.COM
36bee1c8f1b7a3b2f3d2015ad3a62eb66066a29d77790d11b01e986badf925a9	1909	member-rule	bbstros/bbs/killer_bbs.zip::TSC.EXE
71b6fbbf2622ae14fd59703800a26369ac12b7017e83aef452eccc54478c3787	8548	member	bbstros/bbs/killer_town_bbs1a.zip::README.EXE
14a60125e299c01eb0995f4d4de37e9ef8628920b3ab3ca3e3c4d65ff675883b	4557	member	bbstros/bbs/killer_town_bbs1b.zip::README.COM
b4b2c5fc2ff8313ae0a4c21b7b7a164439a6f0a62e1b4eaeb39f47df4ac8ea2f	999	member-rule	bbstros/bbs/killer_town_bbs2a.zip::ELITE.COM
9c902119716cec036adf7971d54ad9d7db6ca4131a16e6b96c88508637d131dd	999	member-rule	bbstros/bbs/killer_town_bbs2b.zip::KILTOWN.COM
36bcc03acb0afb8230ced6427c7ebcc169437ba80540f2fa4cec1377587c5eb4	3365	member	bbstros/bbs/killer_town_bbs2c.zip::CALL.US
a5da8b071b86bbef287bf1e5f6b15fa540bd5317ec1b655c94416ab0a01bc9e9	999	member-rule	bbstros/bbs/killer_town_bbs2c.zip::KILLTOWN.COM
b5fa588a64de42dc9318d345e0834d0e8d107a50179f073492f2c22583549116	999	member-rule	bbstros/bbs/killer_town_bbs2d.zip::ELITE.COM
4d09dc955e012c6b9925c955b05820e97a83d820cdf5b4e2df543e581dee11a5	1457	member	bbstros/bbs/killer_town_bbs2d.zip::TSKDZT3X.TXT
91713b3850e96179ad4018e74eefd2f0a1e9c7fcda5cb0119261b336973aaf7c	999	member-rule	bbstros/bbs/killer_town_bbs2e.zip::KILLTOWN.COM
e58869f290b0fca141371b9f49f8e36f679988e2d9acf35784baa24d0cc8823c	4557	member-rule	bbstros/bbs/killer_town_bbs3.zip::READ.COM
452a54c3d5e0f84ca9a2487f1ad657cfab52243ff1076a944ea4c3b8ffd84009	1500	member-rule	bbstros/bbs/killing_zone_bbs.zip::K-ZONE.COM
ade3d00901d64b5f7eab3d4496dc6acdc88d75655fd6d1b6e532de34c67c6d37	825	member	bbstros/bbs/killing_zone_bbs.zip::K-ZONE.NFO
d23fdab173d57faf88485fe57a6f19e7b6ddbb6e6bcf2369d9cb9fc33baca211	192269	member-rule	bbstros/bbs/kilroy_bbs1.zip::S!P.EXE
72b6fca9f5457f4118f45513e471f64f0bdb7619dd0385b89caa1e5a88e750e5	393	member	bbstros/bbs/kilroy_bbs1.zip::FILE_ID.DIZ
d3260ad28236d9f59f1be22bfb214c75634a29621295d81b3d52f8f1bc14f8c2	4089	member-rule	bbstros/bbs/kilroy_bbs2.zip::KILTRO.COM
be9296b8a261f51f7033f8338897d13aa65f1328d16dce3c098a22b4947fe29e	450	member	bbstros/bbs/kilroy_bbs2.zip::KILTRO.TXT
eb4c0b8e80550ddf6cc70d195deb980e550f4ed1e708d9b2fdc4c309a05c4984	29680	member	bbstros/bbs/kinematical_countdown_bbs.zip::DATAFILE.DAT
c3db73948bf8001d423e3e568cc360ae41216decd630be4435d053eb66c456ac	66	member	bbstros/bbs/kinematical_countdown_bbs.zip::FILE_ID.DIZ
306848db765d290d28bf5a74293269e16efa38f829aef54a95d61335cfc553e1	84843	member	bbstros/bbs/kinematical_countdown_bbs.zip::NEO-KC.MOD
27942cd0c7af1c6e70522963b90ca3af5ad97b31ec2c37b1d2becf4486c3df06	12093	member-rule	bbstros/bbs/kinematical_countdown_bbs.zip::SH-NOSND.EXE
1ac4f6696e783afc20dac17d4c6308057500524e7cd88889d095d59996990a45	12997	member-rule	bbstros/bbs/kinematical_countdown_bbs.zip::SH-SBSND.EXE
82dd1f3f507a61b45d7fc09423baeb242a60acfd9d663410f8d0caedbac7dce3	10164	member-rule	bbstros/bbs/kinematical_countdown_bbs.zip::THEGHOST.BBS
059a66a3e44cb69a862b72b44ee3818d49e0a0f65c6773911813f0ac316190ed	4176	member-rule	bbstros/bbs/king_arthurs_roundtable_bbs.zip::KARTADD.COM
86bba07aae68e6c8998bbaf20f5ce0b21bb42cad1eaae6c83a88558ac0e02035	20006	member-rule	bbstros/bbs/kingdom_of_the_forgotten_souls_bbs.zip::KOTFS1.EXE
8719946dd8f01ca9fab8db01d9032ff072a39a9743bd94155bad3a4289946fda	326	member	bbstros/bbs/kingdragon_bbs_world.zip::FILE_ID.DIZ
ef4640bcd815eb0b19548568a8864ca1e5b2d3653d978b2569a9bc3e51caebc6	3273	member-rule	bbstros/bbs/kingdragon_bbs_world.zip::KINGBBS.COM
a1baebff13dc2bf65850296a80c9bc6d2d4c3d0bf8dc4c5aaef2daf0eb37401e	6217	member-rule	bbstros/bbs/kings_throne_bbs.zip::SS-KT.EXE
9f0d9ba3f8821a874641961df21980ffbf49dc79901aafaa45c1880cdb0b0c0a	8249	member-rule	bbstros/bbs/kiss_my_ass_bbs.zip::KISS.EXE
3cdd0a33a4e811c6165d6286923cfa993872936c3b6057bae5f94558c851bd2b	268	member	bbstros/bbs/kitchen_bbs1a.zip::FILE_ID.DIZ
6bceae0d51c2ab516e0d45521df4c8b14cfb9de9841eeb3c698b4b624805ecce	3057	member	bbstros/bbs/kitchen_bbs1a.zip::DNA.NFO
52e26eb3e987d61740f49796bf0a0074d7131a803e5589f034ecab5235fc17d7	6864	member-rule	bbstros/bbs/kitchen_bbs1a.zip::DIVINE.COM
0815146641cb747d1cbc8bc08556aa3fa2cf65021a28e41758ba5281ec595f89	21201	container	bbstros/bbs/kitchen_bbs1a.zip::dna_dsrc.zip
e562cd7e4089d100fb3d7a2dfcee11b1f36f975351f98c7b39f7b145025eeb7a	3140	member	bbstros/bbs/kitchen_bbs1a.zip::dna_dsrc.zip::DNA.NFO
81885a3a6fa7a0cce942a68b18abc6595a3030766f855277724bc074ebaeaeb5	312	member	bbstros/bbs/kitchen_bbs1a.zip::dna_dsrc.zip::FILE_ID.DIZ
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	member	bbstros/bbs/kitchen_bbs1a.zip::dna_dsrc.zip::
e83d18956c54e41d287c085dd32d4fcb9bc0fd7660fa2fb8ad364b237bbea9b2	38266	member	bbstros/bbs/kitchen_bbs1a.zip::dna_dsrc.zip::DIVINE.ASM
ab12a192fe4e335a2e2bb92a27aa1d7d8b0e685e566eeb03a56449f7253cf3ef	17189	member	bbstros/bbs/kitchen_bbs1a.zip::dna_dsrc.zip::ANSI.INC
10f8796de9e9842793e378ba0b522f9ab8f374a989ba282b660cf278f8f697a5	23476	member	bbstros/bbs/kitchen_bbs1a.zip::dna_dsrc.zip::AMDOBJ.ASM
08fe9267f0b7f9e335e6ce96d1a9a882bff5d1c9ebafc930ee8d57ed1e4921de	24280	member	bbstros/bbs/kitchen_bbs1a.zip::dna_dsrc.zip::ALLOYRUN.INC
8f976b51639b7536bdd62b7b2ac2d3dfdc257cd930a9345bd8823afb378a7b68	7088	member-rule	bbstros/bbs/kitchen_bbs1b.zip::PENNDICH.EXE
351559cb2d228cb51cc16e056e74a0f2dc82993b612b74cf3fdb224c1afac479	14814	member-rule	bbstros/bbs/kitchen_bbs2a.zip::kitchen.com
5559dd78229a4d7bcdb97fa64b87669b396fac1d7b988ab9a89590ab7fd5cd1a	15354	member-rule	bbstros/bbs/kitchen_bbs2b.zip::GRAUBROT.COM
cafcca7629f37b1fe0278fb4a180c5d4c3cd2c3cf0fa6ca32e629476447649ad	1304	member-rule	bbstros/bbs/kitchen_bbs3a.zip::MACDRECK.COM
90bc2e546cdf72b47c3680b18b9dde763ce50e6e04186db08c212e0376b79e9c	1100	member-rule	bbstros/bbs/kitchen_bbs3b.zip::WAAAAAAS.EXE
8e15f8dda190dd322a193d0b1a99dc76a91a561e5b19f59836f30df42a2f3dbc	1259	comment	bbstros/bbs/kiwi_kid_klub_bbs.zip::ZIP-COMMENT
57edc70899aeb674d7af7aaaea3c003c6e407da66db5c9862fd1a1bfb54cf6d0	22482	member-rule	bbstros/bbs/kiwi_kid_klub_bbs.zip::KKKOS.EXE
7fbd923ebc598061dbcf68abd58b98cc0fd46bf7fcb579f70bf399b5291688c7	210	member	bbstros/bbs/kiwi_kid_klub_bbs.zip::FILE_ID.DIZ
34b34357de5e119e694eea4b9c76b916744db873742dd1a21e3862b680653a5a	59180	member	bbstros/bbs/kiwi_kid_klub_bbs.zip::ADVERT.MOD
0849fd2cf94d328077229e5a492cfba86c396e2f3528a1239593871d93f180ff	8379	member-rule	bbstros/bbs/kiwi_kid_klub_bbs.zip::BLASTERS.EXE
2028b62223aaa30846d5af50e5314e408d932bbedbbab72df2eeb1ee93df59c8	1865	member	bbstros/bbs/kiwi_kid_klub_bbs.zip::READ.ME
03ee1437ddaf7388c2f5145ae95d4b463b418d829557219aa11e53212a885bff	578	member-rule	bbstros/bbs/knights_of_the_round_table_bbs.zip::KORT.COM
51b444405962cd19b9eebe82f5178c42df4d868d923e5d8049f919743e12c055	10340	member	bbstros/bbs/knights_of_the_round_table_bbs2.zip::README.EXE
d768268b13cf915999711c8978cf5ad2599076d910fb0452c23c7ce3bb56498c	578	member-rule	bbstros/bbs/knights_of_the_round_table_bbs3.zip::KORT.COM
4000c1c4e6d4bd1979829c9c708112cc0479948289284f2f601c36ec7663ec87	2976	member	bbstros/bbs/knights_of_the_round_table_bbs3.zip::KORT.NFO
e9e99e4ecdde0dfb5411408b89faac52f1f2c12480b2d2d787479b7750e877f4	1903	member-rule	bbstros/bbs/knochi_box_duesseldorf_bbs.zip::KNOCHI.COM
0939c19efd2d36f870865cb718e2ee28497069939473a838aec6e80d56c9dec2	32018	member	bbstros/bbs/knochi_box_duesseldorf_bbs.zip::KNOCHEN2.JPG
07718ea1df9c9ef6e5cf6ca0e0b54b130ad2bda69afd309800a22ed3e441a041	1170	member-rule	bbstros/bbs/koc_band_world_bbs.zip::KOC.COM
65e5a8f5525f20ca6a266d20c62ba066e1dc160afc4dcafd2700a69a27abfe29	8659	member-rule	bbstros/bbs/komet_bbs.zip::komet.exe
1a7f8abca8ae540ebba2ab0776311d1410d6d03f6a6121a1ed5a2e68db24906f	64842	member-rule	bbstros/bbs/kongo_bbs.zip::HMD0596C.ANS
036ac844edca9a7ee6ca191c26287e34b9f65451a3f8a5d9f2bc0b8d1c023638	6800	member-rule	bbstros/bbs/kongo_bbs.zip::VC-KONGO.EXE
bb167e1db2b85dcf3eee0e949cd3cd9c6e91cdde57d635f3827e0fd35b715cfd	750	member-rule	bbstros/bbs/koniu_bbs.zip::^KONIU^.COM
bb167e1db2b85dcf3eee0e949cd3cd9c6e91cdde57d635f3827e0fd35b715cfd	750	member-rule	bbstros/bbs/koniu_bbs.zip::KONIU.COM
9a884b141380aba9077a9b3677ada06d834d2f69e6b3f5c2498b7f62cdf4890f	35095	member-rule	bbstros/bbs/korova_milkbar_bbs.zip::DS-KMILK.EXE
eeb47fb67040a39bab189b9be9bee609662479e1e4da68ecedf568b418705b5f	2956	member-rule	bbstros/bbs/kotelo_bbs1.zip::kotelo.exe
0dc707600bb1866cda5498ce56f43d4f56c48922fe66983fb62706cc7464f85b	2115	member-rule	bbstros/bbs/kotelo_bbs2a.zip::KOTELO.COM
d6538f0e042257f80842b1634307eb4d9455a115c1ac5e9d2cd70629106d6a12	2049	member-rule	bbstros/bbs/kotelo_bbs2b.zip::KOTELO.COM
fbfac6e063e198c7b04f2c5cae171384f4e07743804ab0564cdc47301834a780	3036	member-rule	bbstros/bbs/kotelo_bbs3.zip::EPICALHQ.EXE
d17b5f76b0bb58a3e816c5cecbd5f765683548406c082720f49155c5b3228e15	13531	member-rule	bbstros/bbs/krack_house_bbs.zip::REGISTER.EXE
3815f4f54d105f4dedaa1ef25eb687cd64fff69a4984da95e7a7ca6fdda80d42	47868	member-rule	bbstros/bbs/krack_house_bbs2.zip::WIZARD01.EXE
090201301ad7cb0cecba50a7d002f896c104420b663c607e11ed6952e303ed6a	33015	member-rule	bbstros/bbs/krack_house_bbs3.zip::KRACK-01.EXE
b3192e1469fe849e15eb46fd52a39b18b2c60b42851342a5731f9970815eadbe	287	comment	bbstros/bbs/kraftwerk_bbs.zip::ZIP-COMMENT
212504675c8ffac23a20a154bc066235759bbbd4825b27a31143acec2e1976da	255	member	bbstros/bbs/kraftwerk_bbs.zip::KRAFTRO.TXT
2393234f9d5a7af955b2f97f07d1a55563ec65ef65932a8a083940bfc842327a	15088	member-rule	bbstros/bbs/kraftwerk_bbs.zip::KRAFTRO.EXE
0bb357fd35f455f25bc86f3be2445c6ae3a58ca9bb24bfef941f98886d3ebe97	2786	member-rule	bbstros/bbs/kreizi_tartsani_bbs.zip::KTARZANI.COM
183cd8b256e8f3591b439eb995609d1bde55a50954d1d7b26bbcc25b33373dde	6370	member-rule	bbstros/bbs/kroandal_bbs.zip::KROANDAL.EXE
a04f35f4e9586521ccf55e31e77a6003fe3733c1eea0a867cb7f160e24653583	3383	member-rule	bbstros/bbs/kuschelecke_bbs.zip::KUSCH.COM
71e1aaab619b6ed25b1d27e117e1d224d31cc13ba0a069a36c27ee3941489ae4	2255	member-rule	bbstros/bbs/kuschelecke_bbs2.zip::FREIBIER.COM
1f2da7e0e0e1430772971c447e71c2daac7b2329ca6d0f045f0ad9895e4a62a2	8161	member-rule	bbstros/bbs/kuschelecke_bbs3.zip::GOLD.EXE
f1d96a363975a24168a33ba8f5d7dfcd34a59c683a64d8467c9d879d016f88a3	16640	member-rule	bbstros/bbs/la_central_bbs.zip::CENTRAL.EXE
c11855e9c2b94dac5ba642c52764dc9d72572e302ae77c4d12de9a6227644443	1658	member-rule	bbstros/bbs/la_cosa_nostra_bbs.zip::LA_COSA.COM
44dca08384fe7fd59c9cae1b5c142bcda202afc11eb5c0e0e7a8a90f60f94382	4176	member-rule	bbstros/bbs/la_la_land_bbs.zip::LALALND.COM
e879fbba3e8a93c60fe2b09517fffeb112edfe294c0804c275178174647a993a	1079	member	bbstros/bbs/la_la_land_bbs.zip::ICE-TEA.NFO
d9d7c375e7f4630e33f5a9c9cc2f2277c142a75d0a73a2ef87138056f0789d01	5296	member-rule	bbstros/bbs/la_lucila_bbs.zip::LUCILA.COM
a7fe2c9e9d9c2512bc6b0b5606a306572771865cecada519a5726946a6097243	2897	member-rule	bbstros/bbs/la_radio_bbs.zip::RADIO.EXE
c259d52975338bfde5a93500f16cabd6c0a2c1af6b3f95271f412dc91640daab	611	member-rule	bbstros/bbs/labia_minora_bbs1.zip::KLITJE.COM
45b9b79d962a6108a5564683ff4a84dcbefdebacfaa7590894e5cbdc0ecdb775	25482	member	bbstros/bbs/labia_minora_bbs1.zip::LABIA.GIF
